ID,NAME,CREATED,CREATED (MS),UPDATED,UPDATED (MS),TAGS
5519b9135241491e373c0200,Shannon Medical Center,Mon Mar 30 2015 16:58:59 GMT-0400 (Eastern Daylight Time),1.42775E+12,Wed Mar 31 2021 14:15:50 GMT-0400 (Eastern Daylight Time),1.61721E+12,"hl7,orchid,voice"
57b3270c677aff0b90d10dab,Rome Memorial Hospital,Tue Aug 16 2016 10:45:32 GMT-0400 (Eastern Daylight Time),1.47136E+12,Tue Apr 06 2021 15:19:38 GMT-0400 (Eastern Daylight Time),1.61774E+12,voice
59893d6974410f2220d54d06,Eskenazi Health,Tue Aug 08 2017 00:26:17 GMT-0400 (Eastern Daylight Time),1.50217E+12,Mon Feb 08 2021 17:32:08 GMT-0500 (Eastern Standard Time),1.61282E+12,"appointment reminders,hl7,siu,voice"
5b3e1f27ff1672feb3fb80df,RCCH HealthCare Partners,Thu Jul 05 2018 09:37:43 GMT-0400 (Eastern Daylight Time),1.5308E+12,Thu Apr 15 2021 13:54:24 GMT-0400 (Eastern Daylight Time),1.61851E+12,"hl7,implementation,orchid,voice"
5b60819ad27cbe9e835cc139,Southcoast Health,Tue Jul 31 2018 11:34:50 GMT-0400 (Eastern Daylight Time),1.53305E+12,Wed Apr 21 2021 09:55:50 GMT-0400 (Eastern Daylight Time),1.61901E+12,"hl7,implementation,orchid,sso"
51c9ccbb677aff4218000528,Sentara Healthcare,Tue Jun 25 2013 13:00:43 GMT-0400 (Eastern Daylight Time),1.37218E+12,Fri Apr 23 2021 12:32:00 GMT-0400 (Eastern Daylight Time),1.6192E+12,"orchid,sftp,voice"
51c0c559677affbffc001ed2,Providence Health & Services,Tue Jun 18 2013 16:38:49 GMT-0400 (Eastern Daylight Time),1.37159E+12,Fri Apr 30 2021 09:06:55 GMT-0400 (Eastern Daylight Time),1.61979E+12,"hl7,orchid,sso,voice"
5175a60b1b85b061b3000089,Camden Clark Medical Center,Mon Apr 22 2013 17:05:15 GMT-0400 (Eastern Daylight Time),1.36666E+12,Thu Dec 17 2020 06:51:05 GMT-0500 (Eastern Standard Time),1.60821E+12,voice
55faceb85241492088930800,Norton Healthcare,Thu Sep 17 2015 10:31:20 GMT-0400 (Eastern Daylight Time),1.4425E+12,Tue Apr 20 2021 15:43:37 GMT-0400 (Eastern Daylight Time),1.61895E+12,"hl7,orchid,voice"
57e198204004123a2d758980,Mon General Hospital ,Tue Sep 20 2016 16:12:16 GMT-0400 (Eastern Daylight Time),1.4744E+12,Tue Dec 15 2020 09:59:37 GMT-0500 (Eastern Standard Time),1.60804E+12,orchid
57e2b9f7677aff4c4bdec324,King Faisal Specialist Hospital and Research Centre,Wed Sep 21 2016 12:48:55 GMT-0400 (Eastern Daylight Time),1.47448E+12,Tue Dec 15 2020 09:59:37 GMT-0500 (Eastern Standard Time),1.60804E+12,"international,pilot"
583ec08a8e82a8782c2f0fd2,Northwest Michigan Surgery Center,Wed Nov 30 2016 07:05:30 GMT-0500 (Eastern Standard Time),1.48051E+12,Tue Mar 02 2021 12:16:27 GMT-0500 (Eastern Standard Time),1.61471E+12,"asc,sftp,voice"
58dd445b9c055263862ee74b,University of Illinois,Thu Mar 30 2017 13:46:03 GMT-0400 (Eastern Daylight Time),1.4909E+12,Thu Apr 29 2021 15:44:15 GMT-0400 (Eastern Daylight Time),1.61973E+12,"hl7,orchid,voice"
596f34d4d27cbe6ac13c93e2,Covenant Health,Wed Jul 19 2017 06:30:44 GMT-0400 (Eastern Daylight Time),1.50046E+12,Wed Apr 28 2021 11:13:41 GMT-0400 (Eastern Daylight Time),1.61962E+12,"view,voice"
59d82188d27cbe7678087bbe,Tri-City Medical Center,Fri Oct 06 2017 20:36:24 GMT-0400 (Eastern Daylight Time),1.50734E+12,Tue Jan 26 2021 22:01:47 GMT-0500 (Eastern Standard Time),1.61172E+12,"hl7,orchid"
5a3973a7ff167292f70caf2c,Alacare Home Health,Tue Dec 19 2017 15:16:39 GMT-0500 (Eastern Standard Time),1.51371E+12,Sat Apr 24 2021 17:07:04 GMT-0400 (Eastern Daylight Time),1.6193E+12,"hha,pilot,sftp,voice"
5175aab31b85b034fb00007e,Upstate University Hospital,Mon Apr 22 2013 17:25:07 GMT-0400 (Eastern Daylight Time),1.36667E+12,Mon Apr 12 2021 14:37:31 GMT-0400 (Eastern Daylight Time),1.61825E+12,voice
57a25b4f4004126a83ce3a34,Manhattan Endoscopy Center,Wed Aug 03 2016 16:59:59 GMT-0400 (Eastern Daylight Time),1.47026E+12,Tue Jan 26 2021 22:01:23 GMT-0500 (Eastern Standard Time),1.61172E+12,"asc,voice"
593dfa20d27cbe7b8f0bf41d,John T. Mather Memorial Hospital,Sun Jun 11 2017 22:19:12 GMT-0400 (Eastern Daylight Time),1.49723E+12,Mon Apr 26 2021 18:14:23 GMT-0400 (Eastern Daylight Time),1.61948E+12,"hl7,kiosk,sso,voice"
5a95b4dcd27cbe43dacbf1b0,Luther Manor,Tue Feb 27 2018 14:43:24 GMT-0500 (Eastern Standard Time),1.51976E+12,Mon Mar 15 2021 15:37:25 GMT-0400 (Eastern Daylight Time),1.61584E+12,"pilot,sftp,snf,voice"
