ID,NAME,CREATED,CREATED (MS),UPDATED,UPDATED (MS),TAGS
550b3ab85241494278ba0000,Intermountain Healthcare,Thu Mar 19 2015 17:08:08 GMT-0400 (Eastern Daylight Time),1.4268E+12,Mon Apr 26 2021 17:34:40 GMT-0400 (Eastern Daylight Time),1.61947E+12,"hl7,orchid,voice"
517584b01b85b061b300003d,Hill Country Memorial,Mon Apr 22 2013 14:42:56 GMT-0400 (Eastern Daylight Time),1.36666E+12,Tue Dec 15 2020 09:52:29 GMT-0500 (Eastern Standard Time),1.60804E+12,"sftp,voice"
517569541b85b034fb000003,Middlesex Hospital,Mon Apr 22 2013 12:46:12 GMT-0400 (Eastern Daylight Time),1.36665E+12,Tue Apr 27 2021 15:21:44 GMT-0400 (Eastern Daylight Time),1.61955E+12,"hl7,orchid,sftp,voice"
56f00372acc0db20db00025b,Akron Children's Hospital,Mon Mar 21 2016 10:21:38 GMT-0400 (Eastern Daylight Time),1.45857E+12,Fri Mar 19 2021 14:42:09 GMT-0400 (Eastern Daylight Time),1.61618E+12,"hl7,orchid,sso"
57b70286acc0db7118dac820,Grays Harbor Community Hospital,Fri Aug 19 2016 08:58:46 GMT-0400 (Eastern Daylight Time),1.47161E+12,Wed Jan 27 2021 14:45:56 GMT-0500 (Eastern Standard Time),1.61178E+12,"echo,hl7,voice"
59807063d27cbe6df65f2c22,Carilion Clinic,Tue Aug 01 2017 08:13:23 GMT-0400 (Eastern Daylight Time),1.50159E+12,Fri Apr 23 2021 10:08:41 GMT-0400 (Eastern Daylight Time),1.61919E+12,"hl7,orchid,sso"
59c4025fd27cbebc83ebcf22,Chattanooga Endoscopy Center,Thu Sep 21 2017 14:18:07 GMT-0400 (Eastern Daylight Time),1.50602E+12,Mon Jan 04 2021 11:40:21 GMT-0500 (Eastern Standard Time),1.60978E+12,"asc,sftp,voice"
56253f1361706f73e36c0700,Interfaith Medical Center,Mon Oct 19 2015 15:05:55 GMT-0400 (Eastern Daylight Time),1.44528E+12,Mon Mar 15 2021 23:39:10 GMT-0400 (Eastern Daylight Time),1.61587E+12,orchid
56549db752414960e31e0200,Carle Foundation,Tue Nov 24 2015 12:26:15 GMT-0500 (Eastern Standard Time),1.44839E+12,Tue Jan 26 2021 22:01:19 GMT-0500 (Eastern Standard Time),1.61172E+12,"hl7,orchid"
5175a6c21b85b034fb000073,Franciscan Health System,Mon Apr 22 2013 17:08:18 GMT-0400 (Eastern Daylight Time),1.36666E+12,Wed Apr 28 2021 11:39:14 GMT-0400 (Eastern Daylight Time),1.61962E+12,"hl7,orchid,voice"
55365e525241497d90580100,Baylor Scott & White Health,Tue Apr 21 2015 10:27:30 GMT-0400 (Eastern Daylight Time),1.42963E+12,Tue Mar 30 2021 18:32:15 GMT-0400 (Eastern Daylight Time),1.61714E+12,voice
554008ab52414951751c0000,Mercy Health System,Tue Apr 28 2015 18:24:43 GMT-0400 (Eastern Daylight Time),1.43026E+12,Fri Apr 09 2021 01:54:52 GMT-0400 (Eastern Daylight Time),1.61795E+12,"hl7,orchid"
558bfd3b5241490e05410800,Kaleida Health,Thu Jun 25 2015 09:08:11 GMT-0400 (Eastern Daylight Time),1.43524E+12,Tue Jan 26 2021 22:01:19 GMT-0500 (Eastern Standard Time),1.61172E+12,"echo,hl7,orchid,sso,view,voice"
51ae764dacc0dbd4a700000d,SCL - Lutheran Medical Center,Tue Jun 04 2013 19:20:45 GMT-0400 (Eastern Daylight Time),1.37039E+12,Tue Jan 26 2021 22:00:59 GMT-0500 (Eastern Standard Time),1.61172E+12,"echo,hl7,orchid,voice"
52fe61815241497341ee0000,Decatur Morgan Hospital,Fri Feb 14 2014 13:33:37 GMT-0500 (Eastern Standard Time),1.3924E+12,Tue Jan 26 2021 22:00:59 GMT-0500 (Eastern Standard Time),1.61172E+12,"sftp,voice"
559d65e55241490d74ca0100,Mercy Health,Wed Jul 08 2015 14:03:17 GMT-0400 (Eastern Daylight Time),1.43638E+12,Tue Jan 26 2021 22:01:14 GMT-0500 (Eastern Standard Time),1.61172E+12,"implementation,sftp,voice"
5aa81efd74410fa8504e9aea,Geisinger Health System,Tue Mar 13 2018 14:57:01 GMT-0400 (Eastern Daylight Time),1.52097E+12,Sun May 02 2021 10:31:54 GMT-0400 (Eastern Daylight Time),1.61997E+12,"hl7,implementation,orchid,sftp,sso"
5b71f329ff16722f5cb4edb2,Sutter Independent Physicians,Mon Aug 13 2018 17:07:53 GMT-0400 (Eastern Daylight Time),1.53419E+12,Fri Mar 05 2021 11:06:50 GMT-0500 (Eastern Standard Time),1.61496E+12,"ambulatory,kiosk"
58bec27a9c055208405da427,Inova Health System,Tue Mar 07 2017 09:23:54 GMT-0500 (Eastern Standard Time),1.4889E+12,Mon Apr 19 2021 14:31:41 GMT-0400 (Eastern Daylight Time),1.61886E+12,"hl7,orchid,voice"
