ID,NAME,CREATED,CREATED (MS),UPDATED,UPDATED (MS),TAGS
516f1a581b85b06c37000001,Marketing Calls,Wed Apr 17 2013 17:55:36 GMT-0400 (Eastern Daylight Time),1366235736877,Mon Aug 09 2021 21:47:34 GMT-0400 (Eastern Daylight Time),1628560054781,test
5408b1e261706f49d4020000,CipherHealth Onboarding,Thu Sep 04 2014 14:39:30 GMT-0400 (Eastern Daylight Time),1409855970435,Mon Aug 09 2021 21:47:34 GMT-0400 (Eastern Daylight Time),1628560054815,test
553f99c45241496061160000,Call Status Test Hospital ,Tue Apr 28 2015 10:31:32 GMT-0400 (Eastern Daylight Time),1430231492456,Mon Aug 09 2021 21:47:34 GMT-0400 (Eastern Daylight Time),1628560054846,test
5304f55c524149337df40000,BP Scripts,Wed Feb 19 2014 13:18:04 GMT-0500 (Eastern Standard Time),1392833884639,Mon Aug 09 2021 21:47:34 GMT-0400 (Eastern Daylight Time),1628560054876,"demo,test"
5203c292acc0db4e1c0002c6,The Johns Hopkins Hospital,Thu Aug 08 2013 12:08:50 GMT-0400 (Eastern Daylight Time),1375978130118,Mon Aug 09 2021 21:47:34 GMT-0400 (Eastern Daylight Time),1628560054907,"kiosk,test"
52ab5e1facc0db0f7a00007d,dev test,Fri Dec 13 2013 14:21:03 GMT-0500 (Eastern Standard Time),1386962463531,Mon Aug 09 2021 21:47:34 GMT-0400 (Eastern Daylight Time),1628560054938,test
551aef5752414937e27d0100,Stanford Health Care Sandbox,Tue Mar 31 2015 15:02:47 GMT-0400 (Eastern Daylight Time),1427828567329,Mon Aug 09 2021 21:47:34 GMT-0400 (Eastern Daylight Time),1628560054968,"hl7,implementation,orchid,sandbox,sftp,sso,test"
554a15865241494ec80a0000,New AM Test,Wed May 06 2015 09:22:14 GMT-0400 (Eastern Daylight Time),1430918534191,Mon Aug 09 2021 21:47:34 GMT-0400 (Eastern Daylight Time),1628560054999,test
544fa0f25241496fe6130000,Contemporary Clinic,Tue Oct 28 2014 09:58:10 GMT-0400 (Eastern Daylight Time),1414504690660,Mon Aug 09 2021 21:47:35 GMT-0400 (Eastern Daylight Time),1628560055030,cancelled
5512aea2524149733e070000,Stony Brook University Hospital,Wed Mar 25 2015 08:48:34 GMT-0400 (Eastern Daylight Time),1427287714543,Mon Aug 09 2021 21:47:35 GMT-0400 (Eastern Daylight Time),1628560055061,cancelled
