ID,NAME,CREATED,CREATED (MS),UPDATED,UPDATED (MS),TAGS
544fa0f25241496fe6130000,Contemporary Clinic,Tue Oct 28 2014 09:58:10 GMT-0400 (Eastern Daylight Time),1414504690660,Mon Aug 09 2021 21:47:35 GMT-0400 (Eastern Daylight Time),1628560055030,cancelled
5512aea2524149733e070000,Stony Brook University Hospital,Wed Mar 25 2015 08:48:34 GMT-0400 (Eastern Daylight Time),1427287714543,Mon Aug 09 2021 21:47:35 GMT-0400 (Eastern Daylight Time),1628560055061,cancelled
560983d461706f60f7b60f00,Edgewood Place,Mon Sep 28 2015 14:15:48 GMT-0400 (Eastern Daylight Time),1443464148054,Mon Aug 09 2021 21:47:35 GMT-0400 (Eastern Daylight Time),1628560055187,"cancelled,echo,orchid,snf,voice"
52689ac6677aff2d2a00000a,Jacobi,Wed Oct 23 2013 23:57:58 GMT-0400 (Eastern Daylight Time),1382587078907,Mon Aug 09 2021 21:47:35 GMT-0400 (Eastern Daylight Time),1628560055279,cancelled
52407d7e677affa215000029,Howard University Hospital,Mon Sep 23 2013 13:42:22 GMT-0400 (Eastern Daylight Time),1379958142993,Mon Aug 09 2021 21:47:35 GMT-0400 (Eastern Daylight Time),1628560055309,cancelled
538f55995241491746020000,Erlanger Health System,Wed Jun 04 2014 13:21:29 GMT-0400 (Eastern Daylight Time),1401902489662,Mon Aug 09 2021 21:47:35 GMT-0400 (Eastern Daylight Time),1628560055712,cancelled
5457bbd15241492705a20000,Sutter Health,Mon Nov 03 2014 12:30:57 GMT-0500 (Eastern Standard Time),1415035857467,Mon Aug 09 2021 21:47:35 GMT-0400 (Eastern Daylight Time),1628560055776,cancelled
52d7bd48677affef6a000002,Little Company of Mary Hospital,Thu Jan 16 2014 06:06:48 GMT-0500 (Eastern Standard Time),1389870408312,Mon Aug 09 2021 21:47:35 GMT-0400 (Eastern Daylight Time),1628560055843,cancelled
55b0ed2052414905aa3f0700,Saint Joseph's Medical Center,Thu Jul 23 2015 09:33:20 GMT-0400 (Eastern Daylight Time),1437658400193,Mon Aug 09 2021 21:47:35 GMT-0400 (Eastern Daylight Time),1628560055907,"cancelled,orchid"
557b1ce55241494b54fd0000,Emerson Hospital,Fri Jun 12 2015 13:54:45 GMT-0400 (Eastern Daylight Time),1434131685831,Mon Aug 09 2021 21:47:35 GMT-0400 (Eastern Daylight Time),1628560055970,"cancelled,orchid"
51ac9fafacc0dbd7bb00000b,Queen's Medical Center,Mon Jun 03 2013 09:52:47 GMT-0400 (Eastern Daylight Time),1370267567987,Mon Aug 09 2021 21:47:36 GMT-0400 (Eastern Daylight Time),1628560056003,cancelled
52f023595241494e0a6c0000,Beaumont Health System,Mon Feb 03 2014 18:16:41 GMT-0500 (Eastern Standard Time),1391469401984,Thu Aug 26 2021 13:02:06 GMT-0400 (Eastern Daylight Time),1629997326272,"cancelled,justin!,sftp,voice"
556f3be35241496db2270300,Norman Regional Health System,Wed Jun 03 2015 13:39:47 GMT-0400 (Eastern Daylight Time),1433353187019,Mon Aug 09 2021 21:47:36 GMT-0400 (Eastern Daylight Time),1628560056065,cancelled
527191f2677affa59a00000b,Bethesda Health,Wed Oct 30 2013 19:10:42 GMT-0400 (Eastern Daylight Time),1383174642139,Mon Aug 23 2021 16:19:49 GMT-0400 (Eastern Daylight Time),1629749989678,"cancelled,sftp,voice"
5463b63852414974d6090000,Maine Coast Memorial Hospital,Wed Nov 12 2014 14:34:16 GMT-0500 (Eastern Standard Time),1415820856290,Mon Aug 09 2021 21:47:36 GMT-0400 (Eastern Daylight Time),1628560056221,"cancelled,voice"
54b3fc425241490a23010000,Mount Sinai Medical Center ,Mon Jan 12 2015 11:54:26 GMT-0500 (Eastern Standard Time),1421081666508,Mon Aug 09 2021 21:47:36 GMT-0400 (Eastern Daylight Time),1628560056252,"cancelled,hl7,voice"
5594014452414968b54b0200,Medical Center Hospital,Wed Jul 01 2015 11:03:32 GMT-0400 (Eastern Daylight Time),1435763012863,Tue Aug 10 2021 11:49:52 GMT-0400 (Eastern Daylight Time),1628610592813,"cancelled,justin!,voice"
548b5fe552414963751c0000,WFHC All Saints,Fri Dec 12 2014 16:36:37 GMT-0500 (Eastern Standard Time),1418420197758,Mon Aug 09 2021 21:47:36 GMT-0400 (Eastern Daylight Time),1628560056314,cancelled
52eea00d524149252c710000,University of Miami Health System,Sun Feb 02 2014 14:44:13 GMT-0500 (Eastern Standard Time),1391370253986,Mon Aug 09 2021 21:47:36 GMT-0400 (Eastern Daylight Time),1628560056345,"cancelled,hl7,orchid,voice"
52d962c5acc0dbfd5900005b,South Shore Hospital,Fri Jan 17 2014 12:05:09 GMT-0500 (Eastern Standard Time),1389978309281,Mon Aug 09 2021 21:47:36 GMT-0400 (Eastern Daylight Time),1628560056471,"cancelled,hl7,voice"
543d9afa5241491df70e0000,Sparrow Health System,Tue Oct 14 2014 17:51:54 GMT-0400 (Eastern Daylight Time),1413323514701,Mon Aug 09 2021 21:47:36 GMT-0400 (Eastern Daylight Time),1628560056563,cancelled
5182aa5226a97a92a1000001,Continuum Health Partners,Thu May 02 2013 14:02:58 GMT-0400 (Eastern Daylight Time),1367517778091,Mon Aug 09 2021 21:47:36 GMT-0400 (Eastern Daylight Time),1628560056593,cancelled
55dcd09c52414945c4c60400,Mount Sinai Health System,Tue Aug 25 2015 16:31:24 GMT-0400 (Eastern Daylight Time),1440534684460,Mon Aug 09 2021 21:47:36 GMT-0400 (Eastern Daylight Time),1628560056655,"cancelled,hl7,orchid"
